,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15,sqft_lot15,Average,Fair,Good,Poor,Very Good,log_price
200,470000.0,3,1.0,1010,5000,1.0,0,7,1010,0,1952,47.675,-122.394,1680,5000,1,0,0,0,0,5.672097857935717
201,226500.0,3,1.5,1300,7370,1.0,0,7,900,400,1976,47.3025,-122.37,1430,7500,0,0,1,0,0,5.355068206348851
202,274250.0,3,1.0,910,8450,1.0,0,6,910,0,1962,47.4787,-122.158,1400,8040,0,0,1,0,0,5.438146636246748
203,840000.0,4,1.75,2480,11010,1.0,0,9,1630,850,1966,47.5378,-122.219,2770,10744,0,0,1,0,0,5.924279286061882
204,677900.0,3,2.5,2440,4587,2.0,0,8,2440,0,2010,47.7073,-122.114,2750,4587,1,0,0,0,0,5.831165633909443
205,425000.0,3,1.0,1010,5864,1.0,0,7,1010,0,1915,47.5733,-122.381,1290,5000,1,0,0,0,0,5.628388930050312
206,180250.0,2,0.75,900,9600,1.0,0,6,900,0,1941,47.4604,-122.339,1250,14280,1,0,0,0,0,5.255875273391466
207,464000.0,6,3.0,2300,3404,2.0,0,7,1600,700,1920,47.7067,-122.343,1560,1312,1,0,0,0,0,5.666517980554881
208,320000.0,4,2.25,1550,7579,2.0,0,8,1550,0,1993,47.354,-122.047,1630,6397,1,0,0,0,0,5.505149978319906
209,625504.0,3,2.25,1270,1566,2.0,0,8,1060,210,2014,47.6647,-122.284,1160,1327,1,0,0,0,0,5.796230091283433
210,592500.0,4,2.5,2240,12032,1.0,0,9,2240,0,1983,47.6143,-122.017,2520,12368,1,0,0,0,0,5.772688354682141
211,465000.0,3,2.5,2714,17936,2.0,0,9,2714,0,2005,47.3185,-122.275,2590,18386,1,0,0,0,0,5.6674529528899535
212,477000.0,4,2.75,1720,6270,2.0,0,8,1720,0,1978,47.5458,-122.268,2130,8700,1,0,0,0,0,5.678518379040114
213,280000.0,2,1.0,850,16400,1.0,0,6,850,0,1923,47.4889,-122.299,1100,14459,1,0,0,0,0,5.447158031342219
214,1505000.0,5,3.0,3300,33474,1.0,3,9,1870,1430,1957,47.5673,-122.21,3836,20953,1,0,0,0,0,6.177536499929862
215,445838.0,3,2.5,2250,5692,2.0,0,8,2250,0,2000,47.5133,-122.379,1320,5390,1,0,0,0,0,5.649177081835978
216,1072000.0,2,2.25,3900,14864,1.0,3,8,1950,1950,1947,47.5884,-122.291,2580,5184,1,0,0,0,0,6.030194785356751
217,467000.0,2,1.5,1320,10800,1.0,0,8,1320,0,1947,47.7145,-122.367,2120,12040,0,0,1,0,0,5.669316880566112
218,686000.0,4,2.5,2760,6440,2.0,0,10,2760,0,1999,47.5836,-122.026,3070,8127,1,0,0,0,0,5.836324115706752
219,279950.0,3,2.0,1750,9750,1.0,0,7,1350,400,1961,47.398,-122.299,1900,10125,1,0,0,0,0,5.447080471831002
220,527000.0,4,2.25,2330,19436,2.0,0,8,2330,0,1987,47.7663,-122.215,1910,10055,1,0,0,0,0,5.721810615212546
221,325000.0,3,2.25,2220,16020,1.0,0,8,1780,440,1966,47.3758,-122.217,2080,9583,0,0,1,0,0,5.511883360978874
222,328000.0,3,2.25,2020,8379,2.0,0,7,2020,0,1994,47.3828,-122.023,2020,8031,1,0,0,0,0,5.515873843711679
223,390000.0,3,2.25,1250,7500,1.0,0,7,1250,0,1942,47.5123,-122.373,1280,7392,0,0,0,0,1,5.5910646070264995
224,479950.0,2,2.0,1510,6516,1.0,0,8,1510,0,2005,47.7076,-122.013,1640,6009,1,0,0,0,0,5.681195996010693
225,264950.0,4,2.25,1720,9753,1.0,0,7,1120,600,1978,47.2922,-122.371,1510,9753,0,0,1,0,0,5.423163923850348
226,235000.0,3,1.0,1430,15246,1.0,0,7,980,450,1961,47.4075,-122.214,1960,13068,0,0,1,0,0,5.371067862271736
227,516500.0,3,2.5,1480,4729,2.0,0,7,1480,0,2004,47.6794,-122.034,2250,4729,1,0,0,0,0,5.7130703258556395
228,655000.0,2,1.75,1450,15798,2.0,4,7,1230,220,1915,47.4497,-122.375,2030,13193,1,0,0,0,0,5.816241299991783
229,500000.0,4,2.75,2280,15347,1.0,0,7,2280,0,1960,47.5218,-122.164,2280,15347,0,0,0,0,1,5.698970004336019
230,315000.0,6,2.75,2940,7350,1.0,0,8,1780,1160,1978,47.3103,-122.339,2120,8236,1,0,0,0,0,5.498310553789601
231,213000.0,2,1.0,1000,10200,1.0,0,6,1000,0,1961,47.5687,-121.899,1150,13702,1,0,0,0,0,5.328379603438738
232,475000.0,3,1.5,2480,5280,1.5,0,7,1620,860,1947,47.5575,-122.303,2090,4800,0,0,0,0,1,5.676693609624866
233,1025000.0,5,4.0,3760,28040,2.0,0,10,3760,0,1983,47.6489,-122.183,3430,35096,1,0,0,0,0,6.010723865391773
234,416000.0,3,2.0,2220,94300,1.0,0,7,1640,580,1976,47.3459,-121.95,2070,80100,0,0,0,0,1,5.619093330626742
235,410000.0,4,1.0,1970,4740,1.5,0,7,1670,300,1904,47.6136,-122.303,1510,4740,1,0,0,0,0,5.6127838567197355
236,800000.0,3,3.5,3830,221284,2.0,0,10,3530,300,1993,47.7641,-122.023,2920,148539,1,0,0,0,0,5.903089986991944
237,472000.0,6,2.5,4410,14034,1.0,2,9,2350,2060,1965,47.3376,-122.324,2600,13988,0,0,1,0,0,5.6739419986340875
238,225000.0,3,1.75,1430,8505,1.0,0,7,1430,0,1968,47.3173,-122.319,1190,8640,0,0,1,0,0,5.352182518111363
239,210000.0,2,1.0,830,6000,1.0,0,6,830,0,1940,47.5308,-122.376,830,4960,1,0,0,0,0,5.3222192947339195
240,455000.0,2,1.0,1430,5000,1.5,0,7,1430,0,1925,47.6727,-122.299,1450,3750,0,1,0,0,0,5.658011396657113
241,225000.0,3,1.0,1300,8316,1.0,0,6,1300,0,1954,47.3221,-122.216,1260,8316,0,0,1,0,0,5.352182518111363
242,480000.0,2,1.0,1030,3060,1.0,2,7,790,240,1918,47.6779,-122.353,1390,3060,0,0,1,0,0,5.681241237375588
243,363000.0,3,2.5,2740,11872,2.0,0,9,2740,0,1990,47.3076,-122.395,2570,10377,1,0,0,0,0,5.559906625036112
244,181000.0,2,1.5,720,5120,1.0,0,6,720,0,1954,47.5218,-122.357,1150,2566,1,0,0,0,0,5.2576785748691846
245,250000.0,4,2.0,2010,7312,1.0,0,7,2010,0,1976,47.2785,-122.213,2010,7650,0,0,1,0,0,5.3979400086720375
246,481000.0,3,1.75,1560,3000,1.0,0,6,770,790,1918,47.6846,-122.345,1390,3000,0,0,1,0,0,5.682145076373832
247,260000.0,3,2.0,1810,7209,1.0,0,7,1240,570,1978,47.3656,-122.278,1750,7209,0,0,1,0,0,5.414973347970818
248,455000.0,4,2.5,3360,7685,2.0,0,9,3360,0,2001,47.4369,-122.111,3060,6567,1,0,0,0,0,5.658011396657113
249,415000.0,3,2.25,1510,36224,2.0,0,8,1510,0,1991,47.4616,-121.711,1730,36224,1,0,0,0,0,5.6180480967120925
250,349500.0,3,1.0,1400,3538,1.0,0,7,800,600,1953,47.5405,-122.27,1620,6331,1,0,0,0,0,5.5434471800817
251,245000.0,3,2.5,1730,7442,2.0,0,7,1730,0,1987,47.3507,-122.178,1630,6458,1,0,0,0,0,5.389166084364533
252,592500.0,2,2.0,1420,9191,1.5,2,7,1420,0,1928,47.6979,-122.32,1420,6816,0,0,0,0,1,5.772688354682141
253,385000.0,4,1.75,2360,7620,1.0,0,7,1180,1180,1955,47.5278,-122.345,1910,7620,0,0,1,0,0,5.585460729508501
254,315000.0,3,1.75,1580,11455,1.0,0,7,1200,380,1974,47.4756,-122.147,1550,10650,0,0,1,0,0,5.498310553789601
255,255000.0,3,1.0,1230,10170,1.0,0,7,1230,0,1979,47.4437,-121.772,1380,10098,1,0,0,0,0,5.4065401804339555
256,693000.0,4,2.5,2460,4425,2.0,0,8,2460,0,2006,47.7048,-122.109,2990,5659,1,0,0,0,0,5.840733234611807
257,780000.0,3,1.0,1660,4400,1.5,0,8,1460,200,1911,47.6362,-122.302,1660,4400,1,0,0,0,0,5.892094602690481
258,237000.0,3,1.75,1270,8470,1.0,0,7,1270,0,1960,47.4207,-122.29,1600,8470,0,0,1,0,0,5.3747483460101035
259,525000.0,3,2.25,2100,40510,2.0,0,10,1320,780,1979,47.6154,-122.047,2380,33450,1,0,0,0,0,5.720159303405957
260,425000.0,2,1.0,770,5040,1.0,0,5,770,0,1930,47.5964,-122.299,1330,2580,1,0,0,0,0,5.628388930050312
261,369900.0,1,0.75,760,10079,1.0,4,5,760,0,1936,47.4683,-122.438,1230,14267,0,0,0,0,1,5.5680843313153945
262,290000.0,4,2.5,1700,7280,2.0,0,7,1700,0,1988,47.4045,-122.171,1950,7475,0,0,1,0,0,5.4623979978989565
263,285000.0,3,1.0,1120,10701,1.0,0,7,1120,0,1954,47.5544,-122.358,1130,6350,1,0,0,0,0,5.45484486000851
264,415000.0,2,1.0,1070,4500,1.0,0,7,1070,0,1937,47.6802,-122.29,1320,4465,1,0,0,0,0,5.6180480967120925
265,272500.0,3,2.5,2070,9900,1.0,0,8,1420,650,1979,47.2988,-122.371,2070,8250,1,0,0,0,0,5.435366506612661
266,1365000.0,4,4.75,5310,57346,2.0,0,11,5310,0,1989,47.7285,-122.042,4180,47443,0,0,1,0,0,6.135132651376775
267,436000.0,2,1.0,1040,7538,1.0,0,7,1040,0,1939,47.7107,-122.352,1440,7530,0,0,1,0,0,5.639486489268586
268,210000.0,3,1.0,1700,11390,1.0,0,7,1700,0,1967,47.3271,-122.323,1350,8164,0,0,1,0,0,5.3222192947339195
269,236000.0,3,1.0,1300,5898,1.0,0,7,1300,0,1961,47.5053,-122.255,1320,7619,1,0,0,0,0,5.372912002970106
270,331000.0,3,1.75,1080,1306,1.0,0,7,580,500,1954,47.6601,-122.4,1440,2225,1,0,0,0,0,5.519827993775719
271,365000.0,3,2.5,2653,4510,2.0,0,8,2653,0,2006,47.4145,-122.166,2653,4927,1,0,0,0,0,5.562292864456475
272,450000.0,3,2.0,2290,16258,1.0,0,8,2290,0,1960,47.4672,-122.165,1660,10530,0,0,0,0,1,5.653212513775344
273,770000.0,4,2.75,3820,26300,2.0,0,9,2850,970,2014,47.7618,-122.261,1860,12136,1,0,0,0,0,5.886490725172482
274,455000.0,4,2.5,2210,49375,1.0,0,8,2210,0,1997,47.3828,-122.071,2670,49385,1,0,0,0,0,5.658011396657113
275,405000.0,3,1.75,2390,6000,1.0,0,6,1240,1150,1908,47.5362,-122.268,2020,6000,1,0,0,0,0,5.607455023214668
276,304900.0,4,1.75,2600,11325,1.0,0,7,1610,990,1969,47.3954,-122.206,1720,11088,0,0,1,0,0,5.484157424365381
277,170000.0,2,1.0,860,5265,1.0,0,6,860,0,1931,47.5048,-122.272,1650,8775,1,0,0,0,0,5.230448921378274
278,780000.0,4,2.5,3500,7048,2.0,0,9,3500,0,2005,47.6811,-122.025,3920,7864,1,0,0,0,0,5.892094602690481
279,330000.0,3,3.0,2420,13959,1.0,0,8,1740,680,1988,47.7486,-122.23,2570,13300,0,0,1,0,0,5.518513939877887
280,370000.0,4,2.5,2720,8666,2.0,0,9,2720,0,1992,47.3846,-122.169,2410,8100,1,0,0,0,0,5.568201724066995
281,467000.0,5,2.25,2500,13500,1.0,0,7,1850,650,1979,47.7564,-122.144,2300,9750,1,0,0,0,0,5.669316880566112
282,405000.0,3,1.75,1670,6720,1.0,0,7,1140,530,1980,47.7198,-122.193,1670,7320,1,0,0,0,0,5.607455023214668
283,675000.0,5,2.25,2900,10300,1.0,0,8,1450,1450,1985,47.5461,-122.151,2310,10300,1,0,0,0,0,5.829303772831025
284,500000.0,2,1.0,1640,14100,1.0,0,7,1140,500,1954,47.5712,-122.143,1520,13527,0,0,1,0,0,5.698970004336019
285,389999.0,4,2.5,1890,15770,2.0,0,7,1890,0,1968,47.4281,-122.343,2410,15256,0,0,1,0,0,5.591063493449477
286,630000.0,4,1.75,2950,9025,1.0,2,8,1780,1170,1975,47.7128,-122.223,2120,9600,0,0,1,0,0,5.799340549453582
287,360000.0,4,2.5,2160,9528,2.0,0,9,2160,0,1992,47.3341,-122.255,2280,9937,1,0,0,0,0,5.556302500767287
288,580000.0,4,3.0,3280,11060,2.0,0,8,2270,1010,1986,47.5399,-122.181,2320,11004,1,0,0,0,0,5.763427993562937
289,550000.0,3,2.0,1970,4166,2.0,3,8,1270,700,1929,47.5717,-122.375,2390,4166,0,0,0,0,1,5.740362689494244
290,879000.0,4,2.5,3360,22111,2.0,0,10,3360,0,1994,47.5951,-122.017,3150,11374,1,0,0,0,0,5.943988875073772
291,265000.0,3,2.0,1320,8959,1.0,0,7,1320,0,1993,47.3536,-122.144,1740,7316,1,0,0,0,0,5.423245873936808
292,446500.0,3,2.5,2650,7286,2.0,0,8,2650,0,1990,47.5084,-122.154,2400,7220,1,0,0,0,0,5.649821463224566
293,404000.0,3,1.5,2030,8880,1.0,0,7,1330,700,1963,47.5586,-122.311,2140,5592,1,0,0,0,0,5.606381365110605
294,267500.0,3,1.75,1590,11914,1.0,2,7,1090,500,1957,47.4427,-122.274,1630,9052,1,0,0,0,0,5.427323786357247
295,335000.0,3,2.5,2440,7632,2.0,0,8,2440,0,1998,47.3494,-122.301,2510,7903,1,0,0,0,0,5.525044807036846
296,576000.0,3,2.5,1940,9000,1.0,0,7,970,970,1948,47.6933,-122.393,2190,7310,0,0,1,0,0,5.760422483423212
297,208633.0,3,2.5,2040,3810,2.0,0,8,2040,0,2006,47.3537,-122.0,2370,4590,1,0,0,0,0,5.319383002961084
298,315000.0,3,2.25,2200,8750,1.0,0,7,1120,1080,1964,47.476000000000006,-122.337,1460,10139,0,0,1,0,0,5.498310553789601
299,725000.0,3,1.75,1920,3300,1.0,0,8,960,960,1913,47.6239,-122.298,1740,4000,0,0,1,0,0,5.860338006570994
300,550000.0,4,2.75,1800,7750,1.0,0,8,1400,400,1965,47.7776,-122.384,1800,8275,0,0,1,0,0,5.740362689494244
301,610750.0,4,2.25,2180,7297,2.0,0,8,2180,0,1984,47.6459,-122.058,2250,9781,1,0,0,0,0,5.785863475645474
302,550700.0,2,1.0,1010,5000,1.5,0,6,1010,0,1908,47.6692,-122.297,1460,5000,0,0,1,0,0,5.740915076481283
303,665000.0,4,2.75,3320,10574,2.0,0,8,2220,1100,1960,47.5376,-122.18,2720,8330,0,0,0,0,1,5.8228216453031045
304,834000.0,4,2.5,2370,4000,1.5,2,8,1980,390,1928,47.601000000000006,-122.294,2440,5750,0,0,0,0,1,5.921166050637739
305,201000.0,5,1.75,1660,78408,1.5,0,6,1660,0,1915,47.529,-121.837,1660,78408,1,0,0,0,0,5.303196057420489
306,1384000.0,4,3.25,4290,12103,1.0,3,11,2690,1600,1997,47.5503,-122.102,3860,11244,1,0,0,0,0,6.141136090120739
307,1400000.0,4,3.25,4290,12103,1.0,3,11,2690,1600,1997,47.5503,-122.102,3860,11244,1,0,0,0,0,6.146128035678238
308,305000.0,4,2.25,1950,7700,1.0,0,8,1350,600,1979,47.4441,-122.125,2150,7350,1,0,0,0,0,5.484299839346786
309,487000.0,3,2.0,2590,14052,1.0,0,8,1720,870,1948,47.7357,-122.333,1570,8162,0,0,0,0,1,5.6875289612146345
310,390000.0,3,2.5,1930,64904,1.0,0,8,1930,0,1988,47.346,-122.157,2350,57500,0,0,1,0,0,5.5910646070264995
311,548000.0,2,1.0,1470,3864,1.0,0,7,1170,300,1916,47.6638,-122.345,1570,3864,0,0,1,0,0,5.738780558484369
312,268750.0,4,1.0,800,8775,1.0,0,6,800,0,1943,47.48,-122.336,1310,8775,1,0,0,0,0,5.429348472923662
313,819900.0,5,2.75,3150,7119,2.0,0,9,3150,0,2013,47.6759,-122.151,1560,8384,1,0,0,0,0,5.913760886412323
314,520000.0,3,2.25,2030,16200,2.0,0,8,2030,0,1984,47.5162,-122.057,2660,17958,1,0,0,0,0,5.7160033436347994
315,230000.0,3,2.0,1450,11204,1.0,0,7,1450,0,2003,47.2639,-122.252,1520,9518,1,0,0,0,0,5.361727836017593
316,240000.0,3,1.75,1510,10248,1.0,0,7,1510,0,1969,47.2929,-122.371,1510,9753,1,0,0,0,0,5.380211241711606
317,232000.0,2,1.0,1240,12092,1.0,0,6,960,280,1922,47.4957,-122.352,1820,7460,1,0,0,0,0,5.365487984890899
318,240500.0,2,1.0,1240,12092,1.0,0,6,960,280,1922,47.4957,-122.352,1820,7460,1,0,0,0,0,5.381115080709851
319,274975.0,3,2.5,3030,45004,2.0,0,9,3030,0,1987,47.7721,-122.093,3080,35781,1,0,0,0,0,5.439293210719012
320,740000.0,4,2.0,2050,4400,1.5,0,9,2050,0,1922,47.644,-122.319,2320,5500,0,0,1,0,0,5.869231719730976
321,186375.0,3,1.0,1000,7636,1.0,0,7,1000,0,1952,47.472,-122.344,1150,7600,0,1,0,0,0,5.270387656461051
322,790000.0,3,2.25,2370,10289,1.0,0,9,1590,780,1977,47.592,-122.166,2500,10004,0,0,1,0,0,5.897627091290442
323,880000.0,4,3.5,2800,6750,2.0,0,9,1890,910,1951,47.669,-122.275,2370,6120,1,0,0,0,0,5.944482672150168
324,279000.0,6,1.75,2240,11180,2.0,0,7,2240,0,1955,47.42,-122.323,1590,7955,0,0,1,0,0,5.445604203273597
325,295000.0,3,2.0,1810,10530,1.0,2,8,1810,0,1991,47.1913,-122.012,1910,10450,1,0,0,0,0,5.469822015978163
326,640000.0,2,1.0,1070,5000,1.0,0,7,1070,0,1924,47.6666,-122.331,1710,5000,1,0,0,0,0,5.8061799739838875
327,940000.0,4,2.0,2490,9525,2.0,0,9,2490,0,1968,47.5639,-122.217,2770,9525,0,0,0,0,1,5.973127853599698
328,260000.0,4,2.5,1960,5238,2.0,0,7,1960,0,2003,47.3483,-122.052,1800,5894,1,0,0,0,0,5.414973347970818
329,559900.0,3,2.75,2930,5569,1.0,0,9,1860,1070,2004,47.7648,-122.164,2580,11045,1,0,0,0,0,5.748110467494984
330,791500.0,4,2.0,1510,3500,1.5,0,7,1510,0,1911,47.6794,-122.357,1820,3750,0,0,0,0,1,5.898450919198375
331,265000.0,3,1.75,1420,8250,1.0,0,7,1420,0,1954,47.7535,-122.354,1740,8000,1,0,0,0,0,5.423245873936808
332,245000.0,3,1.75,1740,11547,1.0,0,7,1740,0,1954,47.4945,-122.22,880,78408,1,0,0,0,0,5.389166084364533
333,485000.0,4,1.75,2560,43995,2.0,0,7,2560,0,1962,47.6945,-122.093,2560,14764,0,0,1,0,0,5.685741738602264
334,684000.0,4,3.5,3040,8414,2.0,0,9,2420,620,2010,47.5222,-122.157,3470,8066,1,0,0,0,0,5.835056101720117
335,425000.0,3,1.75,2500,6840,1.0,0,8,1300,1200,1957,47.7222,-122.32,1580,8691,1,0,0,0,0,5.628388930050312
336,309600.0,4,1.75,1275,20000,1.0,0,6,1275,0,1991,47.3796,-122.49,1660,20000,0,0,1,0,0,5.490800952010855
337,552250.0,4,2.5,2580,5823,2.0,0,8,2580,0,2002,47.5374,-121.875,2380,5823,1,0,0,0,0,5.7421357245434725
338,165000.0,4,1.0,1000,7134,1.0,0,6,1000,0,1943,47.4897,-122.24,1020,7138,1,0,0,0,0,5.217483944213907
339,239900.0,4,1.0,1000,7134,1.0,0,6,1000,0,1943,47.4897,-122.24,1020,7138,1,0,0,0,0,5.380030247967831
340,320000.0,2,1.0,1070,32633,1.0,0,6,1070,0,1930,47.4716,-122.078,1360,32156,0,0,1,0,0,5.505149978319906
341,206600.0,3,2.0,1390,13464,1.0,0,7,1390,0,1987,47.3581,-122.173,1720,12080,0,0,1,0,0,5.315130317183602
342,387000.0,4,1.75,2500,7690,1.0,0,7,1250,1250,1973,47.7713,-122.307,2040,8646,1,0,0,0,0,5.587710965018911
343,299000.0,1,0.75,560,12120,1.0,0,4,560,0,1967,47.675,-121.854,1300,19207,1,0,0,0,0,5.47567118832443
344,855000.0,4,2.75,2270,10460,2.0,0,9,2270,0,1965,47.5603,-122.222,2610,10180,1,0,0,0,0,5.931966114728173
345,315000.0,3,1.0,1900,14400,1.0,0,7,1300,600,1954,47.4147,-122.337,1940,14400,0,0,1,0,0,5.498310553789601
346,437500.0,2,1.0,990,3120,1.0,2,7,790,200,1907,47.68,-122.353,1930,3120,0,0,0,0,1,5.640978057358332
347,252000.0,4,1.5,1550,19800,1.0,0,7,1050,500,1969,47.3117,-122.27,1640,22654,0,0,1,0,0,5.401400540781544
348,375000.0,4,1.75,2200,7475,1.0,0,7,1100,1100,1955,47.543,-122.28,1600,5766,0,0,0,0,1,5.574031267727719
349,300000.0,4,2.5,1910,4862,2.0,0,7,1910,0,2005,47.3607,-122.034,2010,5091,1,0,0,0,0,5.477121254719663
350,420000.0,4,1.0,1750,9600,1.5,0,7,1750,0,1954,47.5759,-122.137,1750,10530,0,0,1,0,0,5.623249290397901
351,900000.0,3,1.0,1330,77972,1.0,0,7,1330,0,1928,47.6891,-122.159,1340,17689,1,0,0,0,0,5.954242509439325
352,679900.0,3,2.5,2440,5750,2.0,2,9,1980,460,2000,47.565,-122.381,1520,5750,1,0,0,0,0,5.832445041174111
353,463000.0,3,2.5,1640,29970,2.0,0,7,1640,0,1992,47.6359,-121.974,1580,28399,1,0,0,0,0,5.665580991017953
354,380000.0,5,2.5,2760,11340,2.0,0,9,2760,0,1978,47.4769,-122.141,2470,11340,0,0,1,0,0,5.57978359661681
355,329500.0,4,2.5,1820,7912,2.0,0,7,1820,0,1994,47.3845,-122.029,1820,8168,1,0,0,0,0,5.517855418930028
356,604950.0,3,2.5,2110,5608,1.0,0,8,1340,770,2013,47.6743,-122.184,2040,9363,1,0,0,0,0,5.7817194810633
357,795000.0,5,2.5,3040,9570,1.0,2,8,1640,1400,1966,47.5651,-122.164,2920,8800,0,0,1,0,0,5.9003671286564705
358,465000.0,3,2.0,1840,40438,2.0,0,7,1840,0,1994,47.4853,-121.709,1380,44049,1,0,0,0,0,5.6674529528899535
359,673000.0,4,2.5,2990,10400,2.0,0,9,2990,0,2002,47.4508,-122.359,2140,17449,1,0,0,0,0,5.828015064223977
360,810000.0,4,2.5,3520,15420,2.0,0,10,3520,0,1991,47.6375,-122.016,3400,21455,1,0,0,0,0,5.9084850188786495
361,785000.0,4,2.75,2440,69415,1.0,0,8,1910,530,1989,47.5944,-122.042,2770,24361,0,0,1,0,0,5.894869656745253
362,338000.0,4,3.0,2090,7500,1.0,0,7,1370,720,1986,47.4888,-122.182,1810,7650,1,0,0,0,0,5.528916700277655
363,280000.0,3,2.25,1430,7222,2.0,0,7,1430,0,1993,47.5112,-122.19,1430,7220,1,0,0,0,0,5.447158031342219
364,315000.0,4,2.25,2180,10754,1.0,0,7,1100,1080,1954,47.7711,-122.341,1810,6929,0,0,0,0,1,5.498310553789601
365,530000.0,4,2.25,2180,10754,1.0,0,7,1100,1080,1954,47.7711,-122.341,1810,6929,0,0,0,0,1,5.724275869600789
366,380000.0,5,3.0,3450,9914,2.0,0,9,3450,0,2004,47.2813,-122.345,2860,9721,1,0,0,0,0,5.57978359661681
367,297000.0,3,2.25,1450,7562,2.0,0,7,1450,0,1994,47.5038,-122.189,1650,7625,1,0,0,0,0,5.472756449317212
368,730000.0,4,2.5,3230,7331,2.0,0,10,3230,0,2004,47.5823,-121.97,3480,7447,1,0,0,0,0,5.863322860120456
369,450000.0,3,1.75,1640,13500,1.0,0,7,1110,530,1940,47.7164,-122.304,1770,12600,1,0,0,0,0,5.653212513775344
370,275000.0,3,3.0,1590,7750,1.0,0,7,1060,530,1997,47.3624,-122.045,1680,7500,1,0,0,0,0,5.439332693830263
371,595000.0,4,2.0,2020,2849,2.0,0,7,2020,0,1960,47.6831,-122.329,1910,3120,1,0,0,0,0,5.77451696572855
372,435000.0,3,1.5,1300,3348,1.5,0,7,1300,0,1904,47.592,-122.307,1590,2577,1,0,0,0,0,5.638489256954637
373,270000.0,2,1.5,1380,209959,1.0,0,6,1380,0,1954,47.7461,-122.195,3130,19868,0,0,0,1,0,5.431363764158987
374,950000.0,3,3.0,4040,14338,2.0,0,10,3030,1010,1986,47.7268,-122.06,3360,14142,1,0,0,0,0,5.977723605288848
375,389000.0,4,2.25,2130,5337,2.0,0,7,2130,0,2001,47.7237,-121.959,2300,6930,1,0,0,0,0,5.589949601325708
376,560000.0,4,2.25,2550,7800,1.0,0,8,1580,970,1968,47.6283,-122.095,2420,8050,1,0,0,0,0,5.748188027006201
377,1350000.0,5,3.5,4800,14984,2.0,2,11,3480,1320,1998,47.5543,-122.148,4050,19009,1,0,0,0,0,6.1303337684950066
378,799000.0,4,2.25,2510,11585,2.0,0,8,2510,0,1969,47.5483,-122.226,2450,9691,0,0,1,0,0,5.902546779313991
379,365500.0,3,2.0,1410,9600,1.0,0,7,1410,0,1983,47.7591,-122.146,1410,9600,0,0,1,0,0,5.562887381293879
380,252350.0,3,2.0,1650,7352,1.0,0,7,1160,490,1979,47.4612,-122.169,1710,7350,1,0,0,0,0,5.402003309069705
381,403950.0,4,2.5,2120,13780,2.0,0,8,2120,0,1993,47.4987,-122.365,1880,12000,1,0,0,0,0,5.606327612467192
382,385000.0,4,1.5,2040,10726,1.0,0,7,1380,660,1954,47.772,-122.358,1610,10020,1,0,0,0,0,5.585460729508501
383,345000.0,4,1.0,1550,7620,1.5,0,7,1550,0,1957,47.5287,-122.35,1450,7620,1,0,0,0,0,5.537819095073274
384,490000.0,3,2.75,1980,3128,2.0,0,9,1980,0,1979,47.6109,-122.114,1950,2856,0,0,1,0,0,5.690196080028514
385,330000.0,3,2.5,1600,26977,2.0,0,8,1600,0,2005,47.7736,-121.901,1790,27743,1,0,0,0,0,5.518513939877887
386,927000.0,4,2.75,3300,12090,2.0,0,8,3300,0,1953,47.6294,-122.218,3180,12239,1,0,0,0,0,5.967079734144497
387,1118000.0,4,2.5,3840,16619,2.0,1,10,3840,0,1983,47.5634,-122.213,3600,16553,0,0,1,0,0,6.048441803550404
388,330000.0,2,1.0,1220,10000,1.0,0,7,1220,0,1950,47.7405,-122.241,2000,9600,0,0,0,0,1,5.518513939877887
389,530000.0,5,2.25,2720,8800,1.0,0,7,1500,1220,1958,47.5976,-122.118,2110,8800,0,0,1,0,0,5.724275869600789
390,365000.0,4,2.0,1940,25600,1.0,0,8,1940,0,1962,47.5722,-122.129,2000,10071,0,0,0,1,0,5.562292864456475
391,378750.0,3,2.5,2160,3000,1.5,0,7,1260,900,1909,47.5644,-122.289,1060,3500,1,0,0,0,0,5.578352641510361
392,269900.0,4,1.75,1530,8750,1.5,0,7,1530,0,1968,47.4556,-122.157,1390,8750,0,0,1,0,0,5.431202884556517
393,557000.0,3,3.5,1710,2096,2.0,0,8,1290,420,2008,47.6055,-122.305,1630,1543,1,0,0,0,0,5.745855195173729
394,360000.0,4,1.75,3730,16980,1.0,0,7,2150,1580,1974,47.1775,-122.022,1880,16963,0,0,1,0,0,5.556302500767287
395,352000.0,2,1.0,940,5000,1.0,0,7,940,0,1937,47.6879,-122.385,1560,4500,0,0,1,0,0,5.546542663478131
396,437000.0,3,2.5,1750,22357,2.0,0,8,1750,0,1994,47.4807,-121.779,2430,22357,1,0,0,0,0,5.640481436970422
397,322500.0,4,2.5,1820,6753,2.0,0,7,1820,0,1994,47.3845,-122.032,1820,7107,1,0,0,0,0,5.508529718971286
398,650000.0,3,3.25,1510,2000,2.0,0,9,1330,180,2001,47.5815,-122.402,1510,1352,1,0,0,0,0,5.812913356642856
399,450000.0,3,2.0,1290,1213,3.0,0,8,1290,0,2001,47.6609,-122.344,1290,3235,1,0,0,0,0,5.653212513775344
400,278500.0,3,2.0,1570,5250,1.0,0,7,1570,0,1998,47.3163,-122.188,1570,5250,1,0,0,0,0,5.444825199509748
